id,PC1,PC2,PC3,PC4,PC5,PC6
8,-1.0411017949123018,-2.5447057157359283,-1.413995205214751,-0.1886406624193053,0.7492700227098503,0.1869748524107478
10,1.6491377223339034,0.3203850507511926,-1.6856609246577325,0.27475889040772467,-0.33056855361454446,1.3446608846459287
12,1.3329980307119897,-1.2634818568232098,0.9271642767815235,0.5844637008730194,0.7224727283682598,-0.10803314662643222
14,0.7264726599123401,-2.2235796139094965,1.1026862297215556,-1.1460734746566599,1.0718454036185945,-0.7992926633675727
16,1.2484438650072758,-0.9448365933270523,1.5582762043256588,0.13475575527973724,0.27981720793169923,-0.21192200873932895
18,-1.1313802474308903,0.47591498429904133,-0.5922385944276308,-0.15144324019497077,-0.09781845676078633,-0.10926566066580216
19,-1.464494863478092,1.0754404039833878,-2.2198939668975792,-0.47442783196764093,-1.5135436808822673,-0.14696534871374226
22,0.12953675223179864,-2.3697053115617956,-1.7025308102151269,0.9160948436694565,2.5176687470167196,0.7693487260346741
23,-1.2645958169347444,0.6612117931877819,-0.5666262344429909,0.1501185666535003,-0.18804730331786593,0.03476534566223507
24,-1.2369195050518835,0.9602008498112127,-0.5471091594150649,-0.15982594038429832,-0.24367524907287233,-0.18909400427105402
27,2.2269928390087004,0.7428138272485159,-2.609147652166225,-0.3014721699932542,-0.877191383186092,0.926790196568781
40,-0.3825097644985925,0.46773960929330693,-0.23811458066274035,0.3872844205723101,0.11873054893900777,0.046242429051766704
43,0.7218704873150973,-0.18816630351087016,0.21312021691921415,-0.19725733226009923,-0.3160720019198733,-0.9029513151710846
45,-0.33946090328984374,-0.15603885463332787,0.1703275573088266,-0.6170620708868793,0.6791399302064356,-1.2795015632617954
46,-0.09128846401169471,0.47544661000035915,0.6657702153354637,0.3206484198230102,0.48931187624345684,-0.05308567037254204
47,-0.6149803400836494,0.025984958123245444,1.063922428895044,0.5420276749324787,0.5387019428332792,0.01891037124511966
48,-0.28866768864416453,2.1975301229129687,-2.114646136038404,-0.9396904777381847,0.05752395609669727,0.280278270083273
50,-1.175952301644845,-0.6015736734497492,0.15864896109486948,-0.6469677502453773,0.941878373060513,-0.8995280131008497
51,-1.231139466840316,-2.4293429855865383,2.166613108917568,2.2614003096843005,1.7074544173028676,-1.4768581588882255
54,-1.3291267193913914,1.6669329447065413,0.010813630212960283,-0.9400415158287737,-0.6351335046272102,-0.4354056732820869
57,-1.5617978056188306,-0.11599425008143391,0.8882681746006934,-1.145599925515474,0.8894230435705098,-0.7844547695032408
58,0.35840562437056744,-1.581726776520759,1.4357434433387317,-0.1170113197319779,1.1706629104846362,-0.37124630862766933
59,-1.5152323577501468,-0.3594678531635183,0.8141848738953096,-1.059911021762767,0.9236976915370836,-0.7692380744643524
60,-0.8773851943291471,-1.238554574337982,0.8264782446776033,-0.4987886682422438,1.2284691734967346,0.19432985552823542
62,-0.9666122756222703,1.6973997591709131,1.119451588182793,-1.040687535993573,-0.6150671217849059,-0.28814248438603013
63,0.7718220730678811,-2.9854974798755163,1.4456512160816664,2.3825304766370907,1.1263547426690523,-2.3041830226274693
67,1.0332202203965697,-0.16724070087713375,-0.43485058574096647,0.5384103124991871,-1.133015532466326,-1.1457116856701974
68,0.4895767907970341,-1.4028550211737036,0.6500427433939523,1.8761774657961534,0.973463059434043,-1.5504244192616472
70,1.949571598397981,0.8398624006503981,-1.035343139727411,-0.7731828472035439,-0.5828205332664124,-0.9959702833819263
71,0.5809215115551675,-1.354569624040831,-0.2776949631130375,0.3804922626335605,-0.262485795832124,-0.8451932572641376
73,0.1482216075335425,-1.1196317800685667,-0.7797509238611978,-0.4193154447262377,-0.7777923357774316,0.2706841636549903
74,0.832128813963435,-0.5854427841056508,0.9361019793202664,2.1224698172335876,-1.069875273787099,-1.084958881260262
76,0.13050882004956385,-1.640134681801747,0.9704871942252211,2.2093577960215423,0.5275515001825988,-1.7315196828618535
80,-0.9021003947893926,1.2719039509507797,0.0699592450762964,-0.2197128549704933,-0.5046540849086488,-0.9285543226397192
81,-1.0355625519497307,-1.5282741126223842,1.6185926879586297,1.3804973356843775,1.0216654753163417,-1.6425395072317306
91,-0.8842992999126419,-1.0660438968350023,0.8037583115939195,0.010284539182271877,1.3620960900813273,0.27314784184505336
93,4.08208526596947,2.9425859692502763,-1.2374563138972903,-0.14428652227656263,-2.2865247148087624,0.06774601736532043
97,-0.6007520711408337,0.02781348220344527,-0.5831528550012044,0.10689265331989026,-0.10232959188433369,-0.0301453076932747
103,2.3405219766451726,1.0857510116697917,-3.206776328888068,0.11434353752056983,-1.029039201876944,0.49056273532400185
111,-1.486669854773592,-2.046963279614291,-0.765079006180776,-0.3423567567437747,0.5527905947579814,0.21640618801678085
113,1.7092132095060988,1.247943394023558,-2.628446911813391,0.44381177981666525,-0.7991368013629802,0.7888581749917354
114,-0.8006069305130882,0.6199463067651544,-2.4031439620763324,-0.35673474620492784,-1.2976210850181291,0.326306166929563
116,-1.3435455780438565,1.1808980660121937,0.017928457850357928,-0.8379924581750555,-0.2655435914521691,-0.05293618565609134
117,-0.4943218802793448,0.24689269796224875,-0.38634139607057566,-0.03137733992653883,-0.30105970005601046,-0.9223969104265494
118,-0.24643813633181572,-0.41611517069006987,0.9261415124148895,0.7803445479105693,0.06423542312816603,-0.27462846528741425
120,1.8990324928878253,-0.8038364631041851,-0.40841667649291136,0.5982078995856372,-1.0418298459293855,-1.1600691842956747
121,1.0796337772118223,-0.3004522288867815,-0.10068583742486166,0.45344881310127566,-1.225505948218089,-1.1756530339382203
122,-0.04964457328130635,-0.8073926426574737,1.5255212549390158,0.7702558689931552,0.08561120129713391,-0.3172783123164129
124,-0.4836983704612109,-0.5649258940506754,-0.6338004205401562,-0.04906220435789165,-0.5276909231083932,0.012367410921271655
125,2.317304307329442,-0.6312675471498378,0.31833061757410397,0.5036654590500623,-0.33350104855797114,-1.3033174700294563
126,-0.07814899773409704,0.49280018192493164,0.6554338263774112,0.6040234929576189,0.38621805972606804,-0.31582559338699057
128,1.3221913597994133,-0.2034367746229748,-1.3987921641329089,0.1314725780493334,-0.5463985903534518,-1.3553859287666667
130,0.14907719355293478,-0.14324804599552288,-0.4523219209618974,0.6316228864222171,-0.15350402351283582,-0.7473603340967694
131,-1.2892863463111943,0.8711126354895768,-0.16483258129515527,-0.48145607110504446,-0.5844121631572519,-0.14704753241304044
132,0.3898115952512212,-0.3569309237915829,0.09215707342972153,-0.5985994245607711,-0.5853880252651431,-0.26499441843832516
134,-0.04122798234734055,-1.8325294394414138,0.6070348032254042,2.296983666569529,-0.41823104982862913,-0.6181542437400248
137,-1.0788127234923968,0.6980940742411719,-0.5939301548012558,0.1113292818744258,-0.3008552605363685,0.1617757194809362
138,-1.2136106192965415,0.9267440174756066,-0.3785725395797566,-0.3693088657409839,-0.3304224511416778,-0.06295503555112507
140,-0.9503459357606803,0.9488043697120858,-0.612700372577685,-0.287861666618148,-0.2501454423388893,-0.24291252890286819
141,0.9272498275382808,1.6887517180913885,-2.544137712922926,-0.6809179864404812,-1.5417414904270819,0.6261298937733053
142,-1.2995988868505346,1.5495798097492282,-0.5511231212945881,-0.3264787853040204,-0.5777360669022725,-0.3625521902235957
143,-1.0662889591013058,0.6266616304364285,-0.643357439583529,0.12825106707696113,-0.20586264551790004,0.04071932368239987
144,2.1261775699635304,-0.5467785896623714,-2.9610338606418027,0.22033297478287558,-0.021327402388399856,1.0622032791136946
145,-1.3306019761769785,-1.913740306383863,-0.2243081458703477,0.18901750166709586,-0.5353224841600694,-0.4864419896733612
147,-1.4154096478808813,1.0403386587509968,-0.13886987526725597,-0.8374179912808013,-0.29698682338587384,-0.0494390839367474
148,-1.532972033917159,1.3112717588849123,-0.5772734722547057,-0.2486992386755888,-0.29836645482882856,-0.21090357477900204
149,2.2280841621980505,0.6874972648415657,-3.025735746269952,0.34123270255811505,-1.6823765988031694,0.36516597563955144
150,-1.245014418462948,0.22824569279497017,-0.6638304376829746,0.4680864895790183,-0.5296991698258979,-0.3835699944685835
151,1.1607361527249842,3.253800840932077,-1.5161855565248872,1.2425458020030131,-1.5136105689163366,0.3688429518340238
153,0.31362136638959276,-0.35725835911610904,-2.1402742130230057,-0.4503060689045998,-0.7722944976675008,0.9085445242770155
155,-1.0574247730942246,1.1047096918832326,-0.5238842807216203,-0.20300252261954868,-0.6033198296286892,-0.3214801612138554
156,-1.3190098956151675,0.7941461029394925,-0.5686388638596688,0.037330290381318826,-0.21271070231745326,-0.022703844251983612
157,-0.7754629078720526,0.34744450716961495,-0.07349403220390782,0.44490782208185653,-0.2427996639039757,-0.5823721955852705
161,-1.4628084522774518,1.5261668471256493,0.03124751435739605,-1.2176575427783853,-0.39887932658407027,-0.16877048654016488
162,-1.518131920863756,1.5016076545929427,-0.08929030399179433,-0.9783629042163025,-0.3883165764444095,-0.24464943843477438
165,1.4662604867289626,0.48799974468118373,-2.820087551177731,0.39899199978872824,-0.538441984659747,1.3029674486476361
166,1.762624171647168,0.9518848575506809,-1.2201198677941016,-0.3199366603034479,-0.9817968693149234,1.1481109790345894
167,0.31362204078378786,-0.35725796502979523,-2.1402742130230057,-0.4503060689045998,-0.7722989270783172,0.9085445885746863
168,1.755163074151904,0.24748289130130652,-2.1885981989282772,-0.1537307021225084,-0.9746504498899663,0.7839623733078082
169,2.254343473364403,0.9032740138585905,-2.8564246354505753,0.07641224717908017,-0.9570038805498717,0.6012407145993979
171,2.782398764560432,-0.39111629915632884,-2.176532913543239,0.4459561338439882,-0.8202150900501246,1.0709573876032161
175,-0.8383566351687924,-1.034030053008407,-1.1147888626012326,-0.40547532710396617,1.116067753201174,0.020022477765859806
177,0.5872940266731671,0.7634081096428545,-2.0617189223587644,1.1101823521610343,-1.5089031246347304,0.5696511172064275
178,-0.9521308062626437,-1.7211299147486236,-2.3750480305020343,-0.10639077108660823,-0.02909535061539721,0.5525516963636495
179,2.7255963287005986,0.29768666462869814,-0.9788739062615278,-0.6971087232081983,-1.2905987310085938,0.5122656056743413
180,0.44803732258087303,-0.09115453956532842,1.2732623112069101,-0.8378620301897625,-0.7270196892175282,-0.07596427201622376
181,0.6433835005021895,-0.570225021747951,0.314830013302488,-1.321782109910436,-0.5727869312555443,-0.14676310227012376
183,0.34164339248702524,-0.2693776356223053,1.0040679523044491,-1.2647460711012661,-0.5088024852093296,0.004126948397097922
184,0.9718162464281003,-1.4309473700584259,0.6622051357752057,-0.9471282598895852,-0.21219041128706892,0.3942089026335542
185,0.3486788697556709,-0.3322909064072938,1.0740659717600813,-1.231019251965288,-0.5647940197438646,-0.019063655605425597
186,-0.558512132222514,1.3054211933652826,2.5390208098933025,-0.6971920542847593,-0.6524665409732786,0.02722086232862357
187,0.7929609434426957,-1.6216210423585056,2.1807917628803684,-0.6247767967346178,-0.3595210056208649,0.27907693106379744
188,-1.2356839390001677,1.8884380418441817,2.938182188804199,-1.072616419080338,-0.8721857786956486,-0.2400321190441643
189,-1.1461086617039893,1.2900926910909676,2.6358183934536887,-0.36633952855548274,-0.8063628646427029,0.175931037318783
194,-0.9964980877770304,0.13335892544192215,-1.0214434013976965,-0.6124124034399169,-0.4041564770588015,-0.06647999196940485
195,0.4527247065948441,-0.6556918026417844,1.7686023816370156,-1.5048899777824765,-0.5126323845063794,0.18830518632108761
196,-1.2609450171841508,1.7761567570452723,3.2503543250347127,-1.0265326633844976,-0.8379844926359729,-0.04387996373580137
197,-1.120893810999669,1.2998229188905128,3.1672776780123915,-0.9513799930139932,-0.6789746740676768,0.30502808017079946
199,-0.9522636154366346,0.37740545708458567,-0.23018662024304984,0.11890995836983574,0.964723601118023,-0.46593067969232466
201,-0.5751572823326476,0.4441391262694689,1.7709373578812546,0.8075356168715964,1.6228596890177829,-1.1832512245134315
202,-0.5852201336578139,-1.36599818661282,2.0016993578246316,1.1268341340096215,2.639623104294302,0.12070666058788697
203,-0.1427969713779744,-0.735205830635991,2.4864075037013116,1.0401751267627408,2.3994575218298566,-0.3445105523443616
205,0.062295532958785545,-1.9644010467376247,1.988810154741891,1.1793537129903253,2.6758394433226074,0.13864445025976474
206,0.4575209726894694,-1.3374225588946376,2.3561851780092815,1.0698295530344055,2.422980613871827,-0.2944670126894597
207,0.24763334346300772,-0.37421578813031847,1.5197913807507313,0.6504348841063952,1.7304655293670514,-1.1040540475158194
209,-0.459532405888133,-1.5938296587085319,2.024144592360751,1.1237258089983988,2.701917532726818,0.11562968460953267
211,-0.5017334396708542,-1.0253192423457034,0.6368863315368238,0.003695366876414085,1.2286118206406333,-0.06820385414976628
213,-0.5524883905923703,-1.3629320156613085,2.062923100174375,1.117416028053912,2.550261405059938,0.10350406368859955
214,-0.5246594625529087,0.22599678486742897,2.7629162577248256,1.160629123055962,1.6817495952823824,-1.0940128187223912
215,-0.5069325032019341,0.40755729740535734,1.77798462291983,0.7855025717397012,1.5465018143737164,-1.2058843436762772
216,-0.6567601865984077,-0.381897719978716,0.9261085233534501,-0.4039039509346697,0.4073905317384335,-0.27769439864625156
217,0.3897052317953664,-1.1867603166590694,0.9251918051198014,1.6759366586479005,0.8425313548641453,-1.5590451283373254
218,1.9251402253009937,-1.8631774661688913,1.7160754500264521,0.5236150758671576,1.150963984392892,-1.4477063710837819
219,0.45710902564407646,-2.120108377632384,2.0823666470662476,1.5556330228572368,2.4067637490408895,0.1600512005294814
220,1.261988494019878,-0.36278694014913054,1.9758430104362041,-0.01954627643126334,1.066928271479341,-1.0243829176913886
221,0.7463490652745093,-0.649143663305427,1.3471489202554066,0.3926387230450906,1.5589202733321654,-1.027360137281488
223,-0.5868890934843917,-1.6835082344340648,2.5604210278058614,1.654980400975041,2.581355447866228,0.4626992363791075
224,0.16643596463780166,-0.6648479334602314,3.4720307021548362,1.3420044442411732,2.2079758786936328,-0.20796822319524572
225,-0.4036309004876988,0.33108659152474496,2.5989047773884733,0.8766937513857872,1.422949495170481,-1.1060275764832326
226,-0.9802824019918869,-0.44665230232139363,2.553630302794641,1.0331002766169521,1.6817897477598034,-0.7048003996688395
229,-0.8010983980386799,0.8403548299306969,1.9306393056265625,0.7484877986141252,1.5981872931346257,-1.3006856219996354
231,1.0869001202031572,-1.7895586363756457,0.6701096535643811,1.8787835768772625,0.957508191371695,-1.53821645167108
232,0.38356533156197264,-1.1635290426646496,0.6690956996526978,1.8624906625075468,0.9131815626936236,-1.559358353115546
233,0.4570050591584049,-1.2242228697022017,2.038342666500296,2.0467708398948274,0.8258859046061454,-1.4287210079011037
234,-0.9692973260254499,-1.4884683428545102,1.6301671167624727,1.360413445451323,-0.33794193174933895,-1.5851727268131448
235,-0.5022517402824217,-1.6626287072075496,2.8987619499570276,2.000525778420087,1.2620793384242401,-0.23209785475111228
239,-2.104211575041522,2.9208990181851613,1.9457112162215273,-1.382272399858625,-0.6396932791305306,0.034742250605233914
241,-0.23942599811930754,1.11151830251056,0.128399256857589,-1.2069617613251196,-0.2797161544772093,0.36831145239464336
242,-0.588669123283279,0.3457245469107274,1.7229721148340202,-1.2580691133240636,-0.5555450243570869,0.48625975606043664
243,2.8351745141293314,-1.1439205263180998,-0.8207393331101407,0.5992128720907313,-1.548491901984287,0.47190273358621276
244,1.3073609781968294,-2.72076866956014,-0.09626490893622294,-0.7646063539022543,1.328692579792594,0.032985093043486645
245,1.275916407720636,-0.4084353867521613,-0.4431010009677248,0.5532177883999504,-1.0793057573825984,-1.1533835136450685
246,0.6659551220960334,-0.2734742437918722,1.2499418118625163,0.35738495855589614,-0.3105304045090424,-0.17000177600880528
247,0.7635050967735447,-0.48482895328615244,0.2182057441958304,-1.4945507858742753,-0.6344341255413862,-0.48218262343926854
248,0.33819024992411456,-0.10425733789571495,0.7378884614566752,-0.10179518498353084,-0.5070038691527898,-0.0032879630361960844
249,-1.0922909733989532,1.7290112390099637,3.0142742020658115,-0.5387353477051635,-0.9187670452849875,-0.04962133198203072
251,1.9682405742969726,-0.8139702666554313,-0.07842927401740905,0.47570607755257815,-1.0592937008281764,1.2887063940172967
253,-0.055673117843278684,1.899114030961558,3.586492248683508,-0.7712133583770528,-0.6959444225021412,-0.9125512425258944
254,0.08676070301767518,-0.5618187543144332,-0.7404689803720785,-0.5516397869509454,-0.03505097003307716,-0.027516473626321647
255,-1.4927901538426893,1.5147817423483116,-0.6858226917314808,-0.687593394476647,-0.09468108240069052,-0.16718134674316368
256,-1.490993782056453,0.951633224545411,-0.5024771639040408,-0.39303378912278947,-0.21671201058845363,-0.10186208112565882
257,0.24518236962758932,-0.7041649552686771,0.9628802611645328,-0.9199067719473847,-0.6504377848192157,0.142681407476418
258,0.8319655836946471,-1.1996892272300763,0.37168139829176594,-0.888111001132414,-0.38563117336667607,-0.007661799103320339
259,-0.785370260666442,0.6258038062038146,-0.2914648515017523,-0.943801237071542,-0.6182638815527846,0.25258101007138994
260,-1.1880224213489565,1.1872946321604272,-0.5971484785177813,-0.5379357826557409,-0.323952190297855,-0.25277424195672915
261,-1.462407057422612,-0.8709985008139182,-0.01827003046973434,-0.44215589762131025,-1.2756169782835525,-0.9755534495687211
262,-1.447824186215744,2.0279191449037546,0.05022593840583425,-1.0641665133478948,-0.6981041034908655,-0.5322557785323812
263,-1.4213693040327757,1.749069175373195,0.18341632226405152,-1.0950910750627834,-0.5960199766534157,-0.23211458369139268
264,-1.0036213694524136,2.1016566374836216,3.295198992069078,-0.543152940400525,-1.1090944792783108,-0.5896037423796217
266,-0.498874660093868,2.2117310240433388,-1.895165288119582,-0.9754095055647383,0.13855746089776078,0.5155499034557893
267,-0.9381994339573257,0.633259150057747,1.1920413885232932,-1.2414701069043488,-0.5521816283211326,0.3462990998130545
268,-1.141551290188242,0.4953897695449683,1.4503555434132223,-1.590466484549544,-0.5432556278247651,0.6723347310530193
269,-1.7695385809763244,2.0683995481072808,0.13852872360939644,-1.1405186844154194,-0.5681215099033085,-0.21140906453245778
270,-1.560536995121552,1.1434876485900618,1.0322902808101233,-0.1790519809262291,-0.5692656175423005,-1.1515097693074519
271,-0.07036583675691566,-0.11530024497721202,-0.5378155533338043,-0.8071647684360952,-0.23036472873541158,-0.025084166400102366
272,-0.7853112968453941,0.6398184488309188,-0.3210412025289435,-0.2776493344314618,-0.355912215009995,-0.10088797184342962
273,-1.5036462455047839,1.3866552038117108,-0.38624210936813214,-0.49700544294467025,-0.4026122066136222,-0.18885605757724513
274,1.4403832733454318,-1.6401786698195684,1.563067655141113,2.335213121349541,-0.2231325292070033,-2.451211088503053
275,1.0995466453710063,-1.5477780848643803,1.5036870485491736,2.0722862901278445,-0.1771533020435568,-2.271245441436269
276,-1.0934289025931816,0.8212551910514193,3.886259142113466,-0.963229724601336,-0.8253872898281731,0.13749891449808077
277,-1.037741610257263,0.9538167549257782,2.1522939007146427,-0.9882866802315665,-0.6660924777093346,0.14569281769409104
278,-1.4283006626189687,1.0378439050532073,-0.7133012261094932,-0.40147141884892235,-0.1755201181248323,-0.17993419494943091
279,0.7652809292773799,-1.5562430204823248,0.3395656862592683,-0.5187490194733315,-0.541773541945093,-0.45216981288191666
280,0.6929894724618759,-0.8361932580938511,-0.933729491777142,-0.9455672074653674,-1.5502726921593373,-0.11445664146904143
281,-1.0302620060635033,1.675506818127826,2.2124029739173556,-1.0727668861263515,-0.8000988441498734,-0.1277896472927418
282,1.3106577301181763,-1.0061426388687351,-1.1092178048918215,-1.0809796126555584,-1.356512513897277,0.37841116849009226
283,-0.13136736661258644,1.7313070502913872,2.4709978055957578,-1.3500700869812878,-0.3990623006937688,-0.5623350240154079
284,-1.0102533245350014,1.804757617000845,2.005630709130454,-1.4785848959331134,-0.5500956003585311,-0.12380813527406018
285,0.3296355395264415,-0.5002065135841758,0.16486046756738507,-0.41631970159639026,-0.6011427237927202,0.07016791538698212
286,0.7481211246542498,-0.8958010525456114,0.35068815188614577,-0.9364908875465302,-0.24429901910829288,-0.02326207932158099
287,1.3008289603036631,-1.6655059321018884,-0.12048575421316357,-0.4489452583709621,0.29202778423763165,-0.06000444360823929
288,3.5375367102911235,-1.9223776462831976,1.611239974237232,2.010485165201904,-1.1145523552564904,1.2071120489281855
289,0.874848830337829,-1.1162686525534653,0.5998234258903479,-0.4067716138190982,-0.3909596166397435,0.13059126715682573
290,1.097368861508671,-1.509268138084358,-0.3184689603807474,-1.1491828725075004,-0.5391537933857076,0.03890695955578383
291,1.0843086903731236,-4.431459537327862,-0.5626641298337082,-0.48513613185201904,0.17175179418104938,0.07799170916144249
292,1.047100649816814,-2.053379523725804,0.650526824310047,-0.6577609837536831,0.8460104235887446,-1.135772290317369
293,3.26050623750921,1.2796626162642157,-0.20360847805096985,0.8397895114268156,-1.583414700577401,0.29992533679915717
295,0.6001453732184867,-1.4701312906569128,-0.08086577018458464,0.5098006236611484,-0.3010818499246227,-0.9410549947037774
297,2.069550721511115,-3.1160066512911953,-1.0028405738693824,1.20841579285305,1.3277304026326047,1.1097240810729947
298,1.696980017870036,-3.521287087870077,0.21377586670750304,1.1180322262260922,2.181044115041602,1.710069391707859
299,1.8746517946002617,-0.581798173887187,-0.3490299585429541,1.4373495351111891,0.636494228546108,2.5389640479719717
301,1.4284715816697804,-0.5733677030713402,-3.337495845003032,0.5178037178109688,-0.6919515509189029,1.281786961228797
302,1.660694955716157,0.4642422984827254,-0.39088189814240604,0.2823987627794413,-0.3433070562175525,1.266400380524022
303,0.5950330255322863,2.451396896327078,-1.5792528601178386,-1.1646440544282948,-0.07430185553371582,-0.0963488309841662
304,1.6582049653037472,-3.317628988398676,-2.3102333541087883,0.6576608449252683,1.1862015410570965,1.1433950522761578
305,1.6869521210222513,-0.9403339538526988,-1.6931507440394795,1.0351754003488693,-0.022340132698713187,1.9152455974764493
306,-0.8863587031427483,-0.32148984550287557,-0.32650625725196863,-0.2839227763116639,0.8450008898801499,-1.1613247798513153
308,-0.6095457366217015,0.714042451594286,3.117585387256129,-1.3735726144047236,0.8038082938622687,-1.1876918566084795
309,0.30931030430971257,2.0010565564747873,-1.164942090858007,0.06475980508577568,1.077858416214877,-0.985575527040335
312,-1.217179448686897,-0.3518839988478358,1.1738416060307717,0.17225015264393423,-0.02809449812358573,-1.1558902529222272
313,-0.08439187601648744,-0.6178377142723747,-0.16854135254203667,0.5906000697735111,-0.4072134776998696,-0.9333577384049673
314,-1.1675013249581372,0.05959236796972202,-0.3249966100737094,-0.33177598917533113,0.8046901969570037,-1.1546054067520544
315,-1.2258149919747319,-0.0300358950282353,0.10067191067528918,-0.6210692269937074,0.7382061088003353,-1.1045772037328807
316,1.8012703333826012,-1.7784038732591838,-0.2970955919631793,0.47501140192656915,-0.7295313541814269,-0.00245153540128182
318,0.8998160347513192,0.5377505731501105,-2.8670504235051855,1.451360474320692,-1.5642805837578138,0.4307469373679925
322,-0.6036152507107168,-2.3402073629299385,-3.248721695576064,1.1111578743878798,0.665840665920103,0.19008764816325724
325,1.1251166559585768,0.6046247471618701,0.9075726254774871,3.5517826417640803,-1.6754030534458961,0.686654014284024
326,3.4243197351414207,-0.21817170528064514,-1.549232128938598,-0.133534020911374,-1.524297927980049,0.5241843308377443
327,-1.268209708511917,0.49565118601503433,-0.17850986891194057,0.03171557932000746,-0.12852778153180003,0.11397317481412785
328,0.8936504208816943,-1.7279481443923994,0.8367493351057463,2.7244673774906034,-0.9114245050942484,1.2099282090721617
329,-1.2758863299771679,0.9700099995478897,-0.6634683808942179,-0.6179114310801671,-0.3008274314366689,-0.1564869939067325
330,-1.4958620191736816,0.3540674112293042,-0.26423469916957504,-0.8113496450282547,-0.8637103227959501,0.35832110406624323
331,-1.729887015218906,-0.2733788355617612,0.8256793725951018,0.5210794668445748,-0.8526078598608824,0.5125818279667772
332,-0.8557997006272906,0.42434939898142937,-0.5917640285166932,0.047974579338588626,-0.7547072230574079,0.5222504489900005
333,-1.105370792419274,-1.8259364928270743,-4.393955864270994,1.1356922431731895,0.6194216721061496,0.1031655308724836
